name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
waikiki,2024-10-06,88,76.3,81.3,89.9,76.3,82.4,66.8,62.3,0.014,100,8.33,rain,0,0,27.7,15.2,69.3,1016.7,46,9.8,133.8,11.5,4,60,2024-10-06T06:24:12,2024-10-06T18:13:57,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-07,88,76.6,81.8,89.6,76.6,82.8,66.1,59.9,0,0,0,,0,0,29.1,16.6,63.8,1017.9,34,9.4,209.8,18.1,7,30,2024-10-07T06:24:31,2024-10-07T18:13:04,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-08,88,76.9,81.5,88.9,76.9,82.1,65,58.4,0,0,0,rain,0,0,25.9,15.8,45,1017.3,33.1,9.3,212.8,18.4,8,10,2024-10-08T06:24:50,2024-10-08T18:12:11,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-09,88.6,76.9,81.9,91.2,76.9,83.3,66.1,59.3,0.003,100,4.17,rain,0,0,32.2,16.4,48.4,1016.2,38.8,9.3,153.6,13.3,6,10,2024-10-09T06:25:10,2024-10-09T18:11:19,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-10,88.9,77.9,82.4,94.2,77.9,85.1,69.9,66.6,0.009,100,12.5,rain,0,0,27.6,12.6,61.3,1016.6,46.7,9.4,258.8,22.4,9,10,2024-10-10T06:25:29,2024-10-10T18:10:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-11,88.7,76.7,81.7,92.3,76.7,83.1,68.1,64.4,0,0,0,,0,0,23,13.7,65.7,1016.8,44.7,9.9,236.8,20.5,9,10,2024-10-11T06:25:50,2024-10-11T18:09:37,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-12,86.5,74.2,80.4,89.7,74.2,81.6,67,64.6,0,0,0,,0,0,23,11.8,54.8,1016.7,41.7,9.9,231.4,19.9,8,10,2024-10-12T06:26:10,2024-10-12T18:08:47,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-13,86.9,76.2,80.9,89.7,76.2,81.9,66.3,61.8,0.017,100,8.33,rain,0,0,28.2,14.9,55.1,1017.1,45.2,9.9,165.1,14.4,7,10,2024-10-13T06:26:31,2024-10-13T18:07:57,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-14,88.2,74,79.9,94,74,82.3,71.5,76.5,0.136,100,50,rain,0,0,25.3,14.9,64,1017.3,75.7,9.5,123.8,10.6,6,10,2024-10-14T06:26:53,2024-10-14T18:07:08,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-15,87.4,76.3,81.3,89.7,76.3,82.7,67.4,63.8,0,0,0,,0,0,31.7,18.8,66.7,1018.7,34.4,9.4,119,10.2,6,10,2024-10-15T06:27:15,2024-10-15T18:06:20,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-16,87.7,78.5,81.9,90.5,78.5,82.7,65.5,58.1,0,0,0,rain,0,0,37.2,20.2,68.9,1017.9,36.9,9.4,180.5,15.6,7,10,2024-10-16T06:27:37,2024-10-16T18:05:32,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-17,88.3,76.5,81.7,91.8,76.5,84,68,63.5,0.002,100,4.17,rain,0,0,28.4,14.2,70.7,1016.5,65,9.3,259,22.5,9,30,2024-10-17T06:28:00,2024-10-17T18:04:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-18,88.8,78.4,82.7,93.5,78.4,85.7,69.7,65.3,0,0,0,,0,0,26.4,15,75.3,1016.4,53.5,9.4,245.7,21.3,9,10,2024-10-18T06:28:23,2024-10-18T18:03:59,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-19,88.3,76.9,82,92.2,76.9,83.6,68.5,64.2,0,0,0,,0,0,29.8,15.6,54.2,1017.7,51.6,9.9,263.3,22.8,9,10,2024-10-19T06:28:47,2024-10-19T18:03:14,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-20,87.8,77,81.2,88.8,77,81.8,65.5,60,0,0,0,rain,0,0,31.7,19,64.5,1016.1,24.7,9.9,211.9,18.5,8,10,2024-10-20T06:29:11,2024-10-20T18:02:30,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-21,87.7,76,80.7,89.4,76,81.8,66.3,62.4,0,0,0,,0,0,23,12.1,73,1014.1,27.3,9.3,233.8,19.9,9,10,2024-10-21T06:29:36,2024-10-21T18:01:46,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-22,86.4,73.5,79.8,91.3,73.5,81.8,68.9,69.6,0,0,0,rain,0,0,21.3,12.7,92.8,1013.6,48.5,9.4,202.4,17.5,9,10,2024-10-22T06:30:01,2024-10-22T18:01:04,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-23,86.6,76,81,92.4,76,83.2,69.7,69.2,0,0,0,rain,0,0,24.3,15.3,100.7,1014.3,40.9,9.3,242.8,20.9,10,30,2024-10-23T06:30:27,2024-10-23T18:00:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-24,88.6,74.8,81.4,92.4,74.8,83.2,68.6,66,0.003,100,4.17,rain,0,0,24.2,13.7,65.7,1014.5,45.6,9.3,205.2,17.8,9,10,2024-10-24T06:30:53,2024-10-24T17:59:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-25,87.5,75.5,81.1,92.2,75.5,83.7,69.1,67.4,0,0,0,rain,0,0,23.5,14.9,86.8,1014,37.9,9.4,223.9,19.4,8,10,2024-10-25T06:31:20,2024-10-25T17:59:01,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-26,83.4,75.6,79.2,89.4,75.6,80.2,71.3,77.3,0.237,100,50,rain,0,0,32.2,14.3,51.8,1014.8,72.6,9.5,75.4,6.5,4,10,2024-10-26T06:31:47,2024-10-26T17:58:22,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-27,83.8,76.4,79.8,87.3,76.4,81.3,69,70,0.12,100,16.67,rain,0,0,31.5,15.7,67.9,1017,50.7,9.7,82.5,7.3,4,30,2024-10-27T06:32:15,2024-10-27T17:57:44,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-28,85.7,76,80.9,90.3,76,83.6,70.5,70.9,0.051,100,8.33,rain,0,0,32.2,18.5,66.3,1018.3,67.4,9.8,67.8,5.8,4,60,2024-10-28T06:32:43,2024-10-28T17:57:07,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-29,85.3,77.9,80.4,89.2,77.9,81.9,68.9,68.3,0.013,100,16.67,rain,0,0,29.1,15.7,63.2,1018.9,63.8,9.1,78.3,6.7,3,30,2024-10-29T06:33:12,2024-10-29T17:56:31,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-30,86,75.7,80,89,75.7,81.1,68,67.7,0.057,100,33.33,rain,0,0,32.8,18.8,62.3,1018,55.7,9.3,143.9,12.5,6,10,2024-10-30T06:33:41,2024-10-30T17:55:57,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-10-31,86.8,75.7,80.1,90.6,75.7,81.6,68.1,67.1,0.016,100,4.17,rain,0,0,32.4,19.5,63.3,1018.6,46.6,9.3,142,12.3,6,10,2024-10-31T06:34:11,2024-10-31T17:55:23,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-01,86.2,75.8,80.1,88,75.8,81,66.9,65,0.003,100,4.17,rain,0,0,34.1,21.5,69,1018.1,42.8,9.8,230.5,20,8,10,2024-11-01T06:34:42,2024-11-01T17:54:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-02,86.2,72,79.2,89,72,80.2,66.2,65.2,0,0,0,rain,0,0,26.4,14.1,58.7,1016.5,30.7,9.9,143,12.3,5,10,2024-11-02T06:35:12,2024-11-02T17:54:19,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"PHNL,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-03,87.2,73.5,79.7,89.8,73.5,80.5,66.5,65.2,0,0,0,rain,0,0,28.3,15.7,58.7,1016.1,33.9,9.9,212,18.5,8,10,2024-11-03T06:35:44,2024-11-03T17:53:49,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"PHNL,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-04,86.2,76.6,80.6,92.2,76.6,83.3,70.3,71.2,0.022,100,12.5,rain,0,0,30.6,16.6,64.6,1016,53.7,9.5,181.4,15.7,8,30,2024-11-04T06:36:16,2024-11-04T17:53:19,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-05,82.7,73.3,78.7,88.8,73.3,79.9,72.6,81.8,0.378,100,50,rain,0,0,24.2,10.2,62.8,1017,82,8.7,100.3,8.7,5,30,2024-11-05T06:36:48,2024-11-05T17:52:52,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-06,84.8,74.6,78.6,88.4,74.6,79.7,69.5,74.4,0.073,100,33.33,rain,0,0,35.6,18.3,46.2,1017.6,69.2,9.1,134.3,11.5,6,30,2024-11-06T06:37:21,2024-11-06T17:52:25,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-07,80.3,73.3,76.3,83.3,73.3,76.6,68,75.7,0.076,100,37.5,rain,0,0,35,16.9,32.9,1017.9,84.8,8.7,90.4,7.9,5,10,2024-11-07T06:37:55,2024-11-07T17:51:59,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-08,80.5,72.4,76.2,83.6,72.4,76.5,67.8,75.4,0.03,100,16.67,rain,0,0,33.8,16.2,38.4,1018.7,78,9.7,156.3,13.7,7,10,2024-11-08T06:38:29,2024-11-08T17:51:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-09,84.6,74.3,78.7,87.5,74.3,79.5,68.1,70.7,0.063,100,25,rain,0,0,34.4,18.2,62.4,1019.1,65.1,9.8,93.3,8,4,10,2024-11-09T06:39:03,2024-11-09T17:51:12,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-10,85.3,75.5,80,87.4,75.5,80.7,65.5,61.9,0,0,0,rain,0,0,32,14.7,68.8,1019.1,40.3,9.9,109,9.2,5,10,2024-11-10T06:39:38,2024-11-10T17:50:50,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-11,86,76.6,80,89.3,76.6,81.1,67.9,67.2,0.003,100,4.17,rain,0,0,31.5,16.3,70.8,1019.1,66.2,9.9,104.6,9.2,4,10,2024-11-11T06:40:13,2024-11-11T17:50:30,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-12,84.3,75.9,79.4,87,75.9,80.3,66.8,65.9,0.007,100,4.17,rain,0,0,32.2,17.9,65.3,1019.5,65.1,9.3,100.8,8.6,4,5,2024-11-12T06:40:49,2024-11-12T17:50:11,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-13,84.7,74.6,79.1,86.9,74.6,79.7,66.5,65.7,0.017,100,20.83,rain,0,0,32.7,20.6,64.7,1019,64.1,9.3,81.2,6.9,3,10,2024-11-13T06:41:25,2024-11-13T17:49:53,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-14,83.2,76.7,79.3,85.6,76.7,80.2,66.3,64.7,0.015,100,20.83,rain,0,0,38.5,24.7,66.4,1018.8,45.9,9.3,178.6,15.3,7,10,2024-11-14T06:42:01,2024-11-14T17:49:36,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-15,85.1,76.8,79.8,85.8,76.8,80.3,64.4,59.7,0,0,0,rain,0,0,37.1,22.1,66.3,1018.3,42.3,9.9,155.5,13.2,6,10,2024-11-15T06:42:38,2024-11-15T17:49:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-16,84.8,75.5,79.3,87,75.5,80.1,64.5,60.9,0,0,0,rain,0,0,37.3,23.3,66,1019.3,33.6,9.9,206.9,17.7,8,30,2024-11-16T06:43:15,2024-11-16T17:49:07,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-17,83.4,75.7,78.8,85.3,75.7,79.5,64.8,62.5,0.017,100,12.5,rain,0,0,32.4,19.5,69.1,1019.7,44.2,9.9,128.9,11,5,30,2024-11-17T06:43:53,2024-11-17T17:48:55,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-18,85.4,74.8,79.3,87.2,74.8,80,65.5,63.4,0,0,0,,0,0,30,17,66.1,1018.8,38.3,9.5,180.6,15.6,8,30,2024-11-18T06:44:31,2024-11-18T17:48:44,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-19,84.4,74.5,78.5,87,74.5,79.3,66.7,67.5,0.007,100,4.17,rain,0,0,27.5,15.7,63,1017.2,42.9,9.3,101,8.7,4,10,2024-11-19T06:45:09,2024-11-19T17:48:34,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-20,84,73,78,84.5,73,78.3,63.2,61.5,0,0,0,rain,0,0,32,17.7,62.7,1016.3,29,9.5,192.7,16.8,8,10,2024-11-20T06:45:47,2024-11-20T17:48:26,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-21,84.3,68.6,76.4,83.7,68.6,76.4,61,60.5,0,0,0,,0,0,29.8,14.5,53.8,1016.7,28.4,9.4,227.7,19.7,8,10,2024-11-21T06:46:26,2024-11-21T17:48:19,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-22,81.9,67.4,74.3,82.8,67.4,74.5,61.7,65.8,0,0,0,rain,0,0,14.8,9,85.9,1017.4,50.4,9.4,164.6,14.2,8,10,2024-11-22T06:47:05,2024-11-22T17:48:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-23,81,67.4,74,82.3,67.4,74.3,62.6,68.7,0,0,0,,0,0,15.4,10.7,312.7,1016.3,34.6,9.9,207.6,18,9,10,2024-11-23T06:47:44,2024-11-23T17:48:09,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-24,81.4,65.4,74.3,83,65.4,74.7,63.6,70.6,0.019,100,8.33,rain,0,0,23,11.4,294.1,1014.7,30.1,9.8,185.6,16.1,8,10,2024-11-24T06:48:23,2024-11-24T17:48:06,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-25,83.7,71.3,76.9,85.2,71.3,77.5,66.1,70.3,0.006,100,8.33,rain,0,0,18.6,9.6,331.5,1014.8,49.8,9.5,217.2,18.7,8,10,2024-11-25T06:49:02,2024-11-25T17:48:05,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-26,82,69,76,84.1,69,76.6,65.2,70.1,0,0,0,rain,0,0,21,11.5,328.4,1016.1,35.6,9.5,179.8,15.5,8,10,2024-11-26T06:49:42,2024-11-26T17:48:05,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-27,84.4,70.8,77.4,85.2,70.8,77.7,63.9,64.3,0,0,0,rain,0,0,26.4,15,27.4,1016.1,33.8,9.7,136.1,11.8,6,10,2024-11-27T06:50:21,2024-11-27T17:48:06,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-28,83.2,72.7,76.9,83.8,72.7,77.1,62.5,61.9,0,0,0,rain,0,0,27.1,16.1,44.6,1015.1,50.9,9.9,172.1,14.9,7,10,2024-11-28T06:51:00,2024-11-28T17:48:09,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"PHNL,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-29,84.5,70.1,76.5,85.6,70.1,76.9,65.1,68.6,0,0,0,rain,0,0,25.1,14,48,1014.6,58.2,9.9,163.7,14.1,6,10,2024-11-29T06:51:40,2024-11-29T17:48:13,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"PHNL,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-11-30,83.8,68,75.4,84.4,68,75.9,63.9,68.6,0,0,0,rain,0,0,20.8,14.1,41.3,1015.1,31.1,9.9,190,16.3,8,10,2024-11-30T06:52:19,2024-11-30T17:48:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"PHNL,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-01,81,66.5,73.7,82.8,66.5,74,63.5,71.5,0,0,0,rain,0,0,20.4,10.1,118.7,1015.2,29.3,9.9,195.5,16.9,8,10,2024-12-01T06:52:59,2024-12-01T17:48:25,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"PHNL,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-02,83.8,67.5,75.5,84.8,67.5,76,64.5,70,0,0,0,rain,0,0,15.9,8.9,199.6,1015.9,40.1,9.5,165.1,14.1,6,10,2024-12-02T06:53:38,2024-12-02T17:48:33,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-03,84,68.4,76.1,87,68.4,77,67.1,74.5,0,0,0,rain,0,0,12.1,10.4,154.5,1016.1,32.1,9.4,181.8,15.8,6,10,2024-12-03T06:54:17,2024-12-03T17:48:42,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-04,82.8,71.4,76.2,87.5,71.4,77,68.3,77.2,0.008,100,4.17,rain,0,0,18.3,11.3,74.8,1016.3,52.9,9.5,154.9,13.5,7,10,2024-12-04T06:54:56,2024-12-04T17:48:53,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-05,87.4,74.2,78.9,90.6,74.2,80,68.2,70.3,0.007,100,4.17,rain,0,0,25.3,13.7,208.2,1015.4,52.8,9.6,135.4,11.6,6,10,2024-12-05T06:55:34,2024-12-05T17:49:05,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-06,80.5,72.9,75.7,83.6,72.9,75.8,68.4,78.2,0.287,100,41.67,rain,0,0,19.5,10.6,8.2,1016.3,73.5,9.3,118.7,10.3,6,10,2024-12-06T06:56:13,2024-12-06T17:49:19,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-07,82.3,67.8,75.5,85.7,67.8,76.2,66.4,74.3,0,0,0,,0,0,20.4,11.4,130.7,1016.1,18.8,9.9,140.3,12.1,6,10,2024-12-07T06:56:51,2024-12-07T17:49:33,0.24,Clear,Clear conditions throughout the day.,clear-day,"PHNL,PHJR,91178022551,91182022521,OFRH1,SCEH1"
waikiki,2024-12-08,83.8,67.4,76.6,86.6,67.4,77.4,65.6,69.8,0,0,0,rain,0,0,24.4,13.2,60.8,1015.9,38.5,9.9,205.4,17.6,8,10,2024-12-08T06:57:28,2024-12-08T17:49:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-09,83.9,74,77.9,84.9,74,78.4,64.4,63.8,0,0,0,,0,0,29.1,15.3,55.8,1016.4,34.8,9.4,176.5,15.2,7,10,2024-12-09T06:58:06,2024-12-09T17:50:06,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-10,83.5,75.1,78.1,85.5,75.1,78.7,65.3,65.1,0.001,100,4.17,rain,0,0,36,20.6,61.8,1017.4,32.7,9.3,90,7.9,3,10,2024-12-10T06:58:43,2024-12-10T17:50:24,0.34,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-11,83.4,76,78.9,84.3,76,79.2,64.1,61,0.005,100,4.17,rain,0,0,37.1,22.8,68,1018.3,41.1,9.4,159.2,13.6,8,10,2024-12-11T06:59:19,2024-12-11T17:50:44,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-12,84.1,75.7,78.8,85.7,75.7,79.3,65,63.3,0,0,0,rain,0,0,34.7,20.4,64.7,1017.8,41.2,9.4,180.8,15.6,7,10,2024-12-12T06:59:55,2024-12-12T17:51:05,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-13,84.9,75.8,79.1,87.9,75.8,80.2,66.6,65.7,0,0,0,rain,0,0,33.1,19.6,67.2,1018.1,37.9,9.6,140.5,12.2,6,10,2024-12-13T07:00:31,2024-12-13T17:51:26,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-14,83.9,73.6,78.1,84.9,73.6,78.4,63.5,61.7,0,0,0,rain,0,0,30.6,16.6,57.1,1018.3,34.2,9.9,168.5,14.5,8,10,2024-12-14T07:01:06,2024-12-14T17:51:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"PHNL,PHJR,91178022551,91182022521,OFRH1"
waikiki,2024-12-15,83.6,72.6,77.2,85.8,72.6,77.8,66.3,69.7,0.008,100,4.17,rain,0,0,29.1,17.9,63.3,1017,54,9.9,78.2,6.8,3,10,2024-12-15T07:01:40,2024-12-15T17:52:13,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"91176022519,PHNL,PHNG,PHJR,91178022551,91182022521,OFRH1"
